Time,Subject,Behavior,Day,Media total length,Condition,Song,Period
986.904,12_15_14,Call,2,2482.2,GO,A,During
988.699,12_15_14,Call,2,2482.2,GO,A,During
990.231,12_15_14,Preen,2,2482.2,GO,A,During
993.039,12_15_14,Call,2,2482.2,GO,A,During
993.536,12_15_14,Preen,2,2482.2,GO,A,During
997.87,12_15_14,Call,2,2482.2,GO,A,During
998.137,12_15_14,Preen,2,2482.2,GO,A,During
999.933,12_15_14,Call,2,2482.2,GO,A,During
1000.934,12_15_14,Preen,2,2482.2,GO,A,During
1001.967,12_15_14,Puff,2,2482.2,GO,A,During
1002.232,12_15_14,Call,2,2482.2,GO,A,During
1003.767,12_15_14,Call,2,2482.2,GO,A,During
1006.302,12_15_14,Call,2,2482.2,GO,A,During
1010.4,12_15_14,Preen,2,2482.2,GO,A,During
1010.904,12_15_14,Call,2,2482.2,GO,A,During
1014.495,12_15_14,Call,2,2482.2,GO,A,During
1016.27,12_15_14,Call,2,2482.2,GO,A,During
1018.325,12_15_14,Call,2,2482.2,GO,A,During
1020.602,12_15_14,Call,2,2482.2,GO,A,During
1022.668,12_15_14,Call,2,2482.2,GO,A,During
1023.434,12_15_14,Alarm,2,2482.2,GO,A,During
1023.668,12_15_14,Alarm,2,2482.2,GO,A,During
1023.933,12_15_14,Alarm,2,2482.2,GO,A,During
1024.202,12_15_14,Alarm,2,2482.2,GO,A,During
1024.437,12_15_14,Alarm,2,2482.2,GO,A,During
1024.703,12_15_14,Alarm,2,2482.2,GO,A,During
1024.968,12_15_14,Alarm,2,2482.2,GO,A,During
1025.202,12_15_14,Alarm,2,2482.2,GO,A,During
1025.733,12_15_14,Alarm,2,2482.2,GO,A,During
1026.235,12_15_14,Alarm,2,2482.2,GO,A,During
1028.268,12_15_14,Alarm,2,2482.2,GO,A,During
1028.537,12_15_14,Alarm,2,2482.2,GO,A,During
1029.037,12_15_14,Alarm,2,2482.2,GO,A,During
1029.299,12_15_14,Alarm,2,2482.2,GO,A,During
1053.302,12_15_14,Call,2,2482.2,GO,A,During
1054.333,12_15_14,Call,2,2482.2,GO,A,During
1056.127,12_15_14,Call,2,2482.2,GO,A,During
1058.169,12_15_14,Call,2,2482.2,GO,A,During
1059.192,12_15_14,Call,2,2482.2,GO,A,During
1060.468,12_15_14,Hop,2,2482.2,GO,A,During
1060.97,12_15_14,Call,2,2482.2,GO,A,During
1062.502,12_15_14,Call,2,2482.2,GO,A,During
1063.535,12_15_14,Call,2,2482.2,GO,A,During
1064.534,12_15_14,Call,2,2482.2,GO,A,During
1065.835,12_15_14,Call,2,2482.2,GO,A,During
1066.837,12_15_14,Call,2,2482.2,GO,A,During
1068.668,12_15_14,Call,2,2482.2,GO,A,During
1070.437,12_15_14,Call,2,2482.2,GO,A,During
1072.737,12_15_14,Call,2,2482.2,GO,A,During
1074.532,12_15_14,Call,2,2482.2,GO,A,During
1076.836,12_15_14,Call,2,2482.2,GO,A,During
1078.103,12_15_14,Call,2,2482.2,GO,A,During
1079.372,12_15_14,Call,2,2482.2,GO,A,During
1085.268,12_15_14,Call,2,2482.2,GO,A,During
1086.799,12_15_14,Call,2,2482.2,GO,A,During
1089.6,12_15_14,Call,2,2482.2,GO,A,During
1092.669,12_15_14,Call,2,2482.2,GO,A,During
1094.463,12_15_14,Call,2,2482.2,GO,A,During
1097.001,12_15_14,Call,2,2482.2,GO,A,During
1098.036,12_15_14,Call,2,2482.2,GO,A,During
1102.104,12_15_14,Call,2,2482.2,GO,A,During
1104.168,12_15_14,Call,2,2482.2,GO,A,During
1106.97,12_15_14,Call,2,2482.2,GO,A,During
1108.504,12_15_14,Call,2,2482.2,GO,A,During
1109.767,12_15_14,Call,2,2482.2,GO,A,During
1111.832,12_15_14,Call,2,2482.2,GO,A,During
1112.836,12_15_14,Call,2,2482.2,GO,A,During
1114.37,12_15_14,Call,2,2482.2,GO,A,During
1115.664,12_15_14,Call,2,2482.2,GO,A,During
1117.198,12_15_14,Call,2,2482.2,GO,A,During
1118.729,12_15_14,Call,2,2482.2,GO,A,During
1119.496,12_15_14,Call,2,2482.2,GO,A,During
1120.24,12_15_14,Call,2,2482.2,GO,A,During
1120.504,12_15_14,Call,2,2482.2,GO,A,During
1121.005,12_15_14,Alarm,2,2482.2,GO,A,During
1121.268,12_15_14,Alarm,2,2482.2,GO,A,During
1121.536,12_15_14,Alarm,2,2482.2,GO,A,During
1121.794,12_15_14,Alarm,2,2482.2,GO,A,During
1122.032,12_15_14,Alarm,2,2482.2,GO,A,During
1122.538,12_15_14,Alarm,2,2482.2,GO,A,During
1122.804,12_15_14,Alarm,2,2482.2,GO,A,During
1123.069,12_15_14,Alarm,2,2482.2,GO,A,During
1123.327,12_15_14,Alarm,2,2482.2,GO,A,During
1123.57,12_15_14,Alarm,2,2482.2,GO,A,During
1125.881,12_15_14,Call,2,2482.2,GO,A,During
1126.903,12_15_14,Call,2,2482.2,GO,A,During
1127.937,12_15_14,Puff,2,2482.2,GO,A,During
1128.201,12_15_14,Call,2,2482.2,GO,A,During
1128.968,12_15_14,Call,2,2482.2,GO,A,During
1129.469,12_15_14,Call,2,2482.2,GO,A,During
1132.032,12_15_14,Call,2,2482.2,GO,A,During
1132.799,12_15_14,Call,2,2482.2,GO,A,During
1133.565,12_15_14,Call,2,2482.2,GO,A,During
1133.804,12_15_14,Call,2,2482.2,GO,A,During
1134.568,12_15_14,Call,2,2482.2,GO,A,During
1135.603,12_15_14,Hop,2,2482.2,GO,A,During
1136.103,12_15_14,Call,2,2482.2,GO,A,During
1136.631,12_15_14,Call,2,2482.2,GO,A,During
1136.87,12_15_14,Hop,2,2482.2,GO,A,During
1137.903,12_15_14,Call,2,2482.2,GO,A,During
1138.668,12_15_14,Call,2,2482.2,GO,A,During
1138.931,12_15_14,Hop,2,2482.2,GO,A,During
1139.698,12_15_14,Call,2,2482.2,GO,A,During
1139.937,12_15_14,Hop,2,2482.2,GO,A,During
1140.966,12_15_14,Call,2,2482.2,GO,A,During
1141.229,12_15_14,Hop,2,2482.2,GO,A,During
1142.74,12_15_14,Call,2,2482.2,GO,A,During
1143.004,12_15_14,Call,2,2482.2,GO,A,During
1143.269,12_15_14,Hop,2,2482.2,GO,A,During
1144.033,12_15_14,Call,2,2482.2,GO,A,During
1144.033,12_15_14,Hop,2,2482.2,GO,A,During
1144.536,12_15_14,Call,2,2482.2,GO,A,During
1144.801,12_15_14,Hop,2,2482.2,GO,A,During
1145.569,12_15_14,Call,2,2482.2,GO,A,During
1145.827,12_15_14,Call,2,2482.2,GO,A,During
1146.07,12_15_14,Hop,2,2482.2,GO,A,During
1147.359,12_15_14,Call,2,2482.2,GO,A,During
1147.865,12_15_14,Call,2,2482.2,GO,A,During
1148.103,12_15_14,Hop,2,2482.2,GO,A,During
1148.632,12_15_14,Call,2,2482.2,GO,A,During
1148.87,12_15_14,Hop,2,2482.2,GO,A,During
1149.635,12_15_14,Call,2,2482.2,GO,A,During
1149.635,12_15_14,Hop,2,2482.2,GO,A,During
1151.7,12_15_14,Call,2,2482.2,GO,A,During
1151.935,12_15_14,Hop,2,2482.2,GO,A,During
1152.703,12_15_14,Call,2,2482.2,GO,A,During
1152.703,12_15_14,Hop,2,2482.2,GO,A,During
1153.999,12_15_14,Call,2,2482.2,GO,A,During
1154.503,12_15_14,Call,2,2482.2,GO,A,During
1154.765,12_15_14,Hop,2,2482.2,GO,A,During
1155.533,12_15_14,Call,2,2482.2,GO,A,During
1155.768,12_15_14,Hop,2,2482.2,GO,A,During
1156.3,12_15_14,Call,2,2482.2,GO,A,During
1156.537,12_15_14,Hop,2,2482.2,GO,A,During
1157.304,12_15_14,Call,2,2482.2,GO,A,During
1158.069,12_15_14,Call,2,2482.2,GO,A,During
1158.333,12_15_14,Hop,2,2482.2,GO,A,During
1158.837,12_15_14,Call,2,2482.2,GO,A,During
1159.103,12_15_14,Hop,2,2482.2,GO,A,During
1160.13,12_15_14,Call,2,2482.2,GO,A,During
1160.898,12_15_14,Call,2,2482.2,GO,A,During
1161.136,12_15_14,Hop,2,2482.2,GO,A,During
1162.169,12_15_14,Call,2,2482.2,GO,A,During
1162.429,12_15_14,Hop,2,2482.2,GO,A,During
1163.195,12_15_14,Call,2,2482.2,GO,A,During
1163.436,12_15_14,Hop,2,2482.2,GO,A,During
1163.962,12_15_14,Call,2,2482.2,GO,A,During
1164.2,12_15_14,Hop,2,2482.2,GO,A,During
1164.705,12_15_14,Call,2,2482.2,GO,A,During
1164.97,12_15_14,Call,2,2482.2,GO,A,During
1165.233,12_15_14,Hop,2,2482.2,GO,A,During
1165.733,12_15_14,Call,2,2482.2,GO,A,During
1166.503,12_15_14,Call,2,2482.2,GO,A,During
1166.503,12_15_14,Hop,2,2482.2,GO,A,During
1167.269,12_15_14,Call,2,2482.2,GO,A,During
1167.535,12_15_14,Hop,2,2482.2,GO,A,During
1168.037,12_15_14,Call,2,2482.2,GO,A,During
1168.301,12_15_14,Hop,2,2482.2,GO,A,During
1169.066,12_15_14,Scoot,2,2482.2,GO,A,During
1169.303,12_15_14,Call,2,2482.2,GO,A,During
1169.833,12_15_14,Call,2,2482.2,GO,A,During
1170.068,12_15_14,Hop,2,2482.2,GO,A,During
1170.336,12_15_14,Call,2,2482.2,GO,A,During
1170.836,12_15_14,Hop,2,2482.2,GO,A,During
1171.365,12_15_14,Call,2,2482.2,GO,A,During
1171.602,12_15_14,Hop,2,2482.2,GO,A,During
1172.133,12_15_14,Call,2,2482.2,GO,A,During
1172.636,12_15_14,Call,2,2482.2,GO,A,During
1172.636,12_15_14,Hop,2,2482.2,GO,A,During
1173.399,12_15_14,Scoot,2,2482.2,GO,A,During
1173.667,12_15_14,Call,2,2482.2,GO,A,During
1174.17,12_15_14,Call,2,2482.2,GO,A,During
1174.17,12_15_14,Hop,2,2482.2,GO,A,During
1175.437,12_15_14,Call,2,2482.2,GO,A,During
1175.703,12_15_14,Hop,2,2482.2,GO,A,During
1176.203,12_15_14,Call,2,2482.2,GO,A,During
1176.469,12_15_14,Hop,2,2482.2,GO,A,During
1176.969,12_15_14,Call,2,2482.2,GO,A,During
1176.969,12_15_14,Hop,2,2482.2,GO,A,During
1177.732,12_15_14,Call,2,2482.2,GO,A,During
1178,12_15_14,Hop,2,2482.2,GO,A,During
1178.266,12_15_14,Call,2,2482.2,GO,A,During
1178.769,12_15_14,Call,2,2482.2,GO,A,During
1178.769,12_15_14,Hop,2,2482.2,GO,A,During
1179.269,12_15_14,Call,2,2482.2,GO,A,During
1179.537,12_15_14,Hop,2,2482.2,GO,A,During
1180.036,12_15_14,Call,2,2482.2,GO,A,During
1180.302,12_15_14,Hop,2,2482.2,GO,A,During
1181.331,12_15_14,Call,2,2482.2,GO,A,During
1181.567,12_15_14,Hop,2,2482.2,GO,A,During
1182.864,12_15_14,Call,2,2482.2,GO,A,During
1183.87,12_15_14,Call,2,2482.2,GO,A,During
1184.395,12_15_14,Call,2,2482.2,GO,A,During
1184.633,12_15_14,Hop,2,2482.2,GO,A,During
1185.403,12_15_14,Call,2,2482.2,GO,A,During
1185.669,12_15_14,Hop,2,2482.2,GO,A,During
1186.209,12_15_14,Call,2,2482.2,GO,A,During
1186.467,12_15_14,Hop,2,2482.2,GO,A,During
1187.237,12_15_14,Scoot,2,2482.2,GO,A,During
1187.5,12_15_14,Scoot,2,2482.2,GO,A,During
1187.761,12_15_14,Call,2,2482.2,GO,A,During
1188.768,12_15_14,Call,2,2482.2,GO,A,During
1189.034,12_15_14,Hop,2,2482.2,GO,A,During
1189.537,12_15_14,Call,2,2482.2,GO,A,During
1189.537,12_15_14,Hop,2,2482.2,GO,A,During
1190.304,12_15_14,Call,2,2482.2,GO,A,During
1190.568,12_15_14,Hop,2,2482.2,GO,A,During
1190.826,12_15_14,Call,2,2482.2,GO,A,During
1191.07,12_15_14,Hop,2,2482.2,GO,A,During
1191.833,12_15_14,Call,2,2482.2,GO,A,During
1193.103,12_15_14,Call,2,2482.2,GO,A,During
1193.87,12_15_14,Hop,2,2482.2,GO,A,During
1194.904,12_15_14,Call,2,2482.2,GO,A,During
1195.168,12_15_14,Call,2,2482.2,GO,A,During
1195.404,12_15_14,Hop,2,2482.2,GO,A,During
1195.935,12_15_14,Call,2,2482.2,GO,A,During
1196.432,12_15_14,Hop,2,2482.2,GO,A,During
1197.7,12_15_14,Call,2,2482.2,GO,A,During
1198.234,12_15_14,Call,2,2482.2,GO,A,During
1198.468,12_15_14,Hop,2,2482.2,GO,A,During
1199.002,12_15_14,Call,2,2482.2,GO,A,During
1199.234,12_15_14,Hop,2,2482.2,GO,A,During
1199.768,12_15_14,Call,2,2482.2,GO,A,During
1200,12_15_14,Hop,2,2482.2,GO,A,During
1200.768,12_15_14,Scoot,2,2482.2,GO,A,During
1201.032,12_15_14,Call,2,2482.2,GO,A,During
1201.533,12_15_14,Hop,2,2482.2,GO,A,During
1202.303,12_15_14,Call,2,2482.2,GO,A,During
1202.567,12_15_14,Call,2,2482.2,GO,A,During
1202.832,12_15_14,Hop,2,2482.2,GO,A,During
1203.335,12_15_14,Call,2,2482.2,GO,A,During
1203.599,12_15_14,Hop,2,2482.2,GO,A,During
1204.364,12_15_14,Call,2,2482.2,GO,A,During
1204.364,12_15_14,Hop,2,2482.2,GO,A,During
1205.131,12_15_14,Call,2,2482.2,GO,A,During
1205.369,12_15_14,Hop,2,2482.2,GO,A,During
1205.897,12_15_14,Call,2,2482.2,GO,A,During
1205.897,12_15_14,Hop,2,2482.2,GO,A,During
1206.663,12_15_14,Call,2,2482.2,GO,A,During
1206.899,12_15_14,Hop,2,2482.2,GO,A,During
1207.429,12_15_14,Call,2,2482.2,GO,A,During
1207.934,12_15_14,Hop,2,2482.2,GO,A,During
1208.437,12_15_14,Call,2,2482.2,GO,A,During
1208.702,12_15_14,Hop,2,2482.2,GO,A,During
1209.204,12_15_14,Call,2,2482.2,GO,A,During
1209.465,12_15_14,Hop,2,2482.2,GO,A,During
1210.235,12_15_14,Call,2,2482.2,GO,A,During
1210.495,12_15_14,Hop,2,2482.2,GO,A,During
1211.003,12_15_14,Call,2,2482.2,GO,A,During
1212.004,12_15_14,Call,2,2482.2,GO,A,During
1212.27,12_15_14,Hop,2,2482.2,GO,A,During
1212.793,12_15_14,Call,2,2482.2,GO,A,During
1215.07,12_15_14,Call,2,2482.2,GO,A,During
1215.602,12_15_14,Call,2,2482.2,GO,A,During
1217.135,12_15_14,Call,2,2482.2,GO,A,During
1217.635,12_15_14,Call,2,2482.2,GO,A,During
1218.4,12_15_14,Call,2,2482.2,GO,A,During
1218.668,12_15_14,Hop,2,2482.2,GO,A,During
1219.165,12_15_14,Call,2,2482.2,GO,A,During
1219.434,12_15_14,Hop,2,2482.2,GO,A,During
1219.937,12_15_14,Call,2,2482.2,GO,A,During
1220.2,12_15_14,Hop,2,2482.2,GO,A,During
1220.967,12_15_14,Call,2,2482.2,GO,A,During
1220.967,12_15_14,Hop,2,2482.2,GO,A,During
1222.5,12_15_14,Call,2,2482.2,GO,A,During
1222.735,12_15_14,Hop,2,2482.2,GO,A,During
1223.502,12_15_14,Call,2,2482.2,GO,A,During
1223.767,12_15_14,Hop,2,2482.2,GO,A,During
1224.268,12_15_14,Call,2,2482.2,GO,A,During
1224.534,12_15_14,Hop,2,2482.2,GO,A,During
1225.035,12_15_14,Call,2,2482.2,GO,A,During
1225.301,12_15_14,Hop,2,2482.2,GO,A,During
1225.799,12_15_14,Call,2,2482.2,GO,A,During
1226.069,12_15_14,Hop,2,2482.2,GO,A,During
1227.332,12_15_14,Call,2,2482.2,GO,A,During
1227.332,12_15_14,Hop,2,2482.2,GO,A,During
1227.864,12_15_14,Call,2,2482.2,GO,A,During
1228.102,12_15_14,Hop,2,2482.2,GO,A,During
1229.136,12_15_14,Call,2,2482.2,GO,A,During
1229.395,12_15_14,Hop,2,2482.2,GO,A,During
1230.666,12_15_14,Call,2,2482.2,GO,A,During
1231.436,12_15_14,Scoot,2,2482.2,GO,A,During
1231.936,12_15_14,Call,2,2482.2,GO,A,During
1232.44,12_15_14,Scoot,2,2482.2,GO,A,During
1232.704,12_15_14,Call,2,2482.2,GO,A,During
1233.204,12_15_14,Alarm,2,2482.2,GO,A,During
1233.465,12_15_14,Alarm,2,2482.2,GO,A,During
1233.735,12_15_14,Alarm,2,2482.2,GO,A,During
1234.735,12_15_14,Alarm,2,2482.2,GO,A,During
1235.004,12_15_14,Call,2,2482.2,GO,A,During
1235.502,12_15_14,Hop,2,2482.2,GO,A,During
1236.27,12_15_14,Call,2,2482.2,GO,A,During
1236.533,12_15_14,Hop,2,2482.2,GO,A,During
1237.036,12_15_14,Call,2,2482.2,GO,A,During
1237.301,12_15_14,Hop,2,2482.2,GO,A,During
1238.066,12_15_14,Call,2,2482.2,GO,A,During
1238.332,12_15_14,Hop,2,2482.2,GO,A,During
1239.335,12_15_14,Call,2,2482.2,GO,A,During
1239.604,12_15_14,Hop,2,2482.2,GO,A,During
1240.365,12_15_14,Call,2,2482.2,GO,A,During
1240.635,12_15_14,Hop,2,2482.2,GO,A,During
1242.401,12_15_14,Call,2,2482.2,GO,A,During
1243.7,12_15_14,Call,2,2482.2,GO,A,During
1243.936,12_15_14,Hop,2,2482.2,GO,A,During
1244.703,12_15_14,Call,2,2482.2,GO,A,During
1245.233,12_15_14,Call,2,2482.2,GO,A,During
1245.233,12_15_14,Hop,2,2482.2,GO,A,During
1245.999,12_15_14,Call,2,2482.2,GO,A,During
1246.236,12_15_14,Hop,2,2482.2,GO,A,During
